TikTok URL,YouTube URL,Published At,TikTok Description,Current Page,Scraped At
https://www.tiktok.com/@johnvandivier/video/7223198957755764014,https://www.youtube.com/watch?v=oqf9faXSNR4,04-17-2023 | 09:41 PM,Don’t stick to what you’re good at. Don’t say “I can’t” even if you’re below average. Stay healthy! It’s good for you regardless of the other objections. #health #fitness #wellness #average #grit,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7223170081788874027,https://www.youtube.com/watch?v=rYERr1r19sw,04-17-2023 | 07:49 PM,Is Drizzle ORM the new hotness? Nope #typescript #softwareengineer #programming #javascript #fullstackdeveloper #technology #coding #codinglife,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7222783684175318314,https://www.youtube.com/watch?v=KHmYA5vewSM,04-16-2023 | 06:49 PM,A full stack app and open source educational tool. Check the GitHub to learn more! My hackathon entry into the April 2023 AI hackathon! #ai #fullstack #programming #softwareengineer #dataengineering #opensource,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7222652506692734254,https://www.youtube.com/watch?v=j9vlguI0mrM,04-16-2023 | 10:20 AM,Stream recap! Building an open source educational tool called rect with AI! #ai #chatgpt #coding,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7222428631040036139,https://www.youtube.com/watch?v=zlECvBe4QPA,04-15-2023 | 07:51 PM,#careeradvice #growth #growthmindset,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7220111117140495659,https://www.youtube.com/watch?v=Waurg79BHtw,04-09-2023 | 01:58 PM,Dont let AI be an excuse for you to delay breaking into tech!! #careeradvice #chatgpt #learntocode,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7220059849617427758,https://www.youtube.com/watch?v=1Vv0PkSsA0k,04-09-2023 | 10:39 AM,#careeradvice #learntocode #softwareengineer,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7219883023494450478,https://www.youtube.com/watch?v=WJxVWOyvF4s,04-08-2023 | 11:13 PM,#codingmemes #programminghumor,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7219822585456987435,https://www.youtube.com/watch?v=re06ZjH_dWg,04-08-2023 | 07:19 PM,#chatgpt #artificialintelligence #coding #codingmemes,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7219790628895345963,https://www.youtube.com/watch?v=0kwgv0-Knu4,04-08-2023 | 05:15 PM,#ai #progamming #ml #machinelearning #greenscreensticker,4,2023-05-14T22:21:09.180Z
https://www.tiktok.com/@johnvandivier/video/7219731361668549930,https://www.youtube.com/watch?v=kFSfF4ZD4oc,04-08-2023 | 01:25 PM,Stay tuned to learn more about what my team is building. Its in #python of course! Visit the #discord for real time chat about it #machinelearning #artificialintelligence #ai #ml #datascience #greenscreensticker,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7219677620013665579,https://www.youtube.com/watch?v=t4Kndozwnms,04-08-2023 | 09:56 AM,#programming #technology #coding #breakintotech #learntocode,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7219539258053365034,https://www.youtube.com/watch?v=MX7OeIYP7y8,04-08-2023 | 12:59 AM,Five learning tips #studyhacks #learning,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7219276203054648618,https://www.youtube.com/watch?v=7Gt7I4CAMbo,04-07-2023 | 07:59 AM,#codinglife #softwaredeveloper,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7219090826520038698,https://www.youtube.com/watch?v=-1vqVgtjDOM,04-06-2023 | 07:59 PM,We’re all less than six degrees away from in 2023 with social media in full swing #careeradvice #breakintotech #codinglife,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7219036753154411819,https://www.youtube.com/watch?v=pmgYUxba0cc,04-06-2023 | 04:29 PM,#programming #learntocode #breakintotech #softwareengineer,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7218785217341934890,https://www.youtube.com/watch?v=WgdSlZy4yKk,04-06-2023 | 12:13 AM,Persistence 🔑 🔑 #programminghumor #coding #tech,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7218655106005273898,https://www.youtube.com/watch?v=6C9JsyfDBe8,04-05-2023 | 03:48 PM,What kind of projects should you build? Pt 1/3 #programming #learntocode #softwareengineer,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7218184461496634667,https://www.youtube.com/watch?v=SfcZNoRzMlU,04-04-2023 | 09:22 AM,#answer to lives what got you interested in coding? #breakintotech #programming #ladderly,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217637332147522858,https://www.youtube.com/watch?v=c7beO-u_Qss,04-02-2023 | 09:59 PM,#codinglife #programming,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217491753044102442,https://www.youtube.com/watch?v=6qdP8K1eXP4,04-02-2023 | 12:34 PM,Leetcode in 2023?? #stem #tech #ai #artificialintelligence #chatgpt #ladderly,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217459498443607342,https://www.youtube.com/watch?v=_eS4YQg3aE0,04-02-2023 | 10:29 AM,you should probably just run everything you consider saying by #chatgpt from here on out right? #stem #artificialintelligence #ai,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217238510527417642,https://www.youtube.com/watch?v=cqWK3_EwrT8,04-01-2023 | 08:11 PM,"Soft skills will help you throughout your career, including at interview time! #softskills #careeradvice #memes",5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217214090983263530,https://www.youtube.com/watch?v=e-YBiSztlM4,04-01-2023 | 06:36 PM,AI like this will definitely get us all killed but maybe in a way we didnt expect #danger #ai #artificialintelligence #makeup #fitcheck #fashion #chatgpt,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217178564179856683,https://www.youtube.com/watch?v=3o5TBMzONtk,04-01-2023 | 04:19 PM,Copilot X is a ten we get it #microsoft #artificialintelligence #machinelearning,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217174195266964778,https://www.youtube.com/watch?v=d1RtLtwjduc,04-01-2023 | 04:02 PM,be mindful of AI! #gpt #artificialintelligence #datascience #chatgpt #greenscreensticker,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217130525666889003,https://www.youtube.com/watch?v=UkhDbeLvBl0,04-01-2023 | 01:12 PM,#learnontiktok #artificialintelligence,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7217075365494148398,https://www.youtube.com/watch?v=l2W_CDocA0g,04-01-2023 | 09:38 AM,Get your company leadership on board with secure #gpt productivity gains through #githubcopilot #programming,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7216747860426001710,https://www.youtube.com/watch?v=CC822dO0Oo8,03-31-2023 | 12:27 PM,#codinglife,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7216717055473618218,https://www.youtube.com/watch?v=O2S31nls2rI,03-31-2023 | 10:28 AM,"Dog barking was a paid actor. So thats good, at least animal life survives the early years of the AI apocolypse #programming #chatgpt #humor",5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7216360334196477230,https://www.youtube.com/watch?v=AD4l5n8HTPo,03-30-2023 | 11:24 AM,"The mental model goes way beyond unit testing. If the team made some ci code changes and the build passed, we wouldnt actually know that the code change did anything. We needed to break it on purpose then show the code changed caused a pass. This is the TDD mindset at work #coding #softwareengineer",5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7216353635423341867,https://www.youtube.com/watch?v=enkRzS3fa6g,03-30-2023 | 10:58 AM,#ai #regulatorycapture #policy #datascience,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7215993645651103022,https://www.youtube.com/watch?v=y9TnKYucl1E,03-29-2023 | 11:40 AM,#corporatetiktok #techtok,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7215960551766347054,https://www.youtube.com/watch?v=dwZ3FQyCLKM,03-29-2023 | 09:32 AM,#fitcheck #coding,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7215759823282048302,https://www.youtube.com/watch?v=AiaKDF-mOqU,03-28-2023 | 08:33 PM,#artificialintelligence #machinelearning #automation,5,2023-05-14T22:21:18.649Z
https://www.tiktok.com/@johnvandivier/video/7219731361668549930,https://www.youtube.com/watch?v=kFSfF4ZD4oc,04-08-2023 | 01:25 PM,Stay tuned to learn more about what my team is building. Its in #python of course! Visit the #discord for real time chat about it #machinelearning #artificialintelligence #ai #ml #datascience #greenscreensticker,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7219677620013665579,https://www.youtube.com/watch?v=t4Kndozwnms,04-08-2023 | 09:56 AM,#programming #technology #coding #breakintotech #learntocode,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7219539258053365034,https://www.youtube.com/watch?v=MX7OeIYP7y8,04-08-2023 | 12:59 AM,Five learning tips #studyhacks #learning,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7219276203054648618,https://www.youtube.com/watch?v=7Gt7I4CAMbo,04-07-2023 | 07:59 AM,#codinglife #softwaredeveloper,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7219090826520038698,https://www.youtube.com/watch?v=-1vqVgtjDOM,04-06-2023 | 07:59 PM,We’re all less than six degrees away from in 2023 with social media in full swing #careeradvice #breakintotech #codinglife,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7219036753154411819,https://www.youtube.com/watch?v=pmgYUxba0cc,04-06-2023 | 04:29 PM,#programming #learntocode #breakintotech #softwareengineer,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7218785217341934890,https://www.youtube.com/watch?v=WgdSlZy4yKk,04-06-2023 | 12:13 AM,Persistence 🔑 🔑 #programminghumor #coding #tech,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7218655106005273898,https://www.youtube.com/watch?v=6C9JsyfDBe8,04-05-2023 | 03:48 PM,What kind of projects should you build? Pt 1/3 #programming #learntocode #softwareengineer,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7218184461496634667,https://www.youtube.com/watch?v=SfcZNoRzMlU,04-04-2023 | 09:22 AM,#answer to lives what got you interested in coding? #breakintotech #programming #ladderly,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217637332147522858,https://www.youtube.com/watch?v=c7beO-u_Qss,04-02-2023 | 09:59 PM,#codinglife #programming,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217491753044102442,https://www.youtube.com/watch?v=6qdP8K1eXP4,04-02-2023 | 12:34 PM,Leetcode in 2023?? #stem #tech #ai #artificialintelligence #chatgpt #ladderly,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217459498443607342,https://www.youtube.com/watch?v=_eS4YQg3aE0,04-02-2023 | 10:29 AM,you should probably just run everything you consider saying by #chatgpt from here on out right? #stem #artificialintelligence #ai,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217238510527417642,https://www.youtube.com/watch?v=cqWK3_EwrT8,04-01-2023 | 08:11 PM,"Soft skills will help you throughout your career, including at interview time! #softskills #careeradvice #memes",5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217214090983263530,https://www.youtube.com/watch?v=e-YBiSztlM4,04-01-2023 | 06:36 PM,AI like this will definitely get us all killed but maybe in a way we didnt expect #danger #ai #artificialintelligence #makeup #fitcheck #fashion #chatgpt,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217178564179856683,https://www.youtube.com/watch?v=3o5TBMzONtk,04-01-2023 | 04:19 PM,Copilot X is a ten we get it #microsoft #artificialintelligence #machinelearning,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217174195266964778,https://www.youtube.com/watch?v=d1RtLtwjduc,04-01-2023 | 04:02 PM,be mindful of AI! #gpt #artificialintelligence #datascience #chatgpt #greenscreensticker,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217130525666889003,https://www.youtube.com/watch?v=UkhDbeLvBl0,04-01-2023 | 01:12 PM,#learnontiktok #artificialintelligence,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7217075365494148398,https://www.youtube.com/watch?v=l2W_CDocA0g,04-01-2023 | 09:38 AM,Get your company leadership on board with secure #gpt productivity gains through #githubcopilot #programming,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7216747860426001710,https://www.youtube.com/watch?v=CC822dO0Oo8,03-31-2023 | 12:27 PM,#codinglife,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7216717055473618218,https://www.youtube.com/watch?v=O2S31nls2rI,03-31-2023 | 10:28 AM,"Dog barking was a paid actor. So thats good, at least animal life survives the early years of the AI apocolypse #programming #chatgpt #humor",5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7216360334196477230,https://www.youtube.com/watch?v=AD4l5n8HTPo,03-30-2023 | 11:24 AM,"The mental model goes way beyond unit testing. If the team made some ci code changes and the build passed, we wouldnt actually know that the code change did anything. We needed to break it on purpose then show the code changed caused a pass. This is the TDD mindset at work #coding #softwareengineer",5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7216353635423341867,https://www.youtube.com/watch?v=enkRzS3fa6g,03-30-2023 | 10:58 AM,#ai #regulatorycapture #policy #datascience,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7215993645651103022,https://www.youtube.com/watch?v=y9TnKYucl1E,03-29-2023 | 11:40 AM,#corporatetiktok #techtok,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7215960551766347054,https://www.youtube.com/watch?v=dwZ3FQyCLKM,03-29-2023 | 09:32 AM,#fitcheck #coding,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7215759823282048302,https://www.youtube.com/watch?v=AiaKDF-mOqU,03-28-2023 | 08:33 PM,#artificialintelligence #machinelearning #automation,5,2023-05-14T22:22:19.435Z
https://www.tiktok.com/@johnvandivier/video/7224242089666612526,https://www.youtube.com/watch?v=PguzPVTSBEw,04-20-2023 | 05:09 PM,#codinglife #pythonprogramming #softwareengineer,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7224203281856220459,https://www.youtube.com/watch?v=AzRA7UvZvKo,04-20-2023 | 02:38 PM,"Lavazza, snickerdoodle, and a mountain view === W layover #denver #travel #digitalnomad #codinglife #pythonprogramming #programming #saltlakecity",5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7223958910770646315,https://www.youtube.com/watch?v=w05jEYLwUM8,04-19-2023 | 10:50 PM,u ok? What’s up w this? #jobsearch #typescript #javascript #tech #career #careeradvice,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7223588710967692587,https://www.youtube.com/watch?v=B5tNrOby4KE,04-18-2023 | 10:53 PM,Keep the main thing the main thing #protip #coding #softwareengineer,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7223198957755764014,https://www.youtube.com/watch?v=oqf9faXSNR4,04-17-2023 | 09:41 PM,Don’t stick to what you’re good at. Don’t say “I can’t” even if you’re below average. Stay healthy! It’s good for you regardless of the other objections. #health #fitness #wellness #average #grit,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7223170081788874027,https://www.youtube.com/watch?v=rYERr1r19sw,04-17-2023 | 07:49 PM,Is Drizzle ORM the new hotness? Nope #typescript #softwareengineer #programming #javascript #fullstackdeveloper #technology #coding #codinglife,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7222783684175318314,https://www.youtube.com/watch?v=KHmYA5vewSM,04-16-2023 | 06:49 PM,A full stack app and open source educational tool. Check the GitHub to learn more! My hackathon entry into the April 2023 AI hackathon! #ai #fullstack #programming #softwareengineer #dataengineering #opensource,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7222652506692734254,https://www.youtube.com/watch?v=j9vlguI0mrM,04-16-2023 | 10:20 AM,Stream recap! Building an open source educational tool called rect with AI! #ai #chatgpt #coding,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7222428631040036139,https://www.youtube.com/watch?v=zlECvBe4QPA,04-15-2023 | 07:51 PM,#careeradvice #growth #growthmindset,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7220111117140495659,https://www.youtube.com/watch?v=Waurg79BHtw,04-09-2023 | 01:58 PM,Dont let AI be an excuse for you to delay breaking into tech!! #careeradvice #chatgpt #learntocode,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7220059849617427758,https://www.youtube.com/watch?v=1Vv0PkSsA0k,04-09-2023 | 10:39 AM,#careeradvice #learntocode #softwareengineer,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219883023494450478,https://www.youtube.com/watch?v=WJxVWOyvF4s,04-08-2023 | 11:13 PM,#codingmemes #programminghumor,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219822585456987435,https://www.youtube.com/watch?v=re06ZjH_dWg,04-08-2023 | 07:19 PM,#chatgpt #artificialintelligence #coding #codingmemes,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219790628895345963,https://www.youtube.com/watch?v=0kwgv0-Knu4,04-08-2023 | 05:15 PM,#ai #progamming #ml #machinelearning #greenscreensticker,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219731361668549930,https://www.youtube.com/watch?v=kFSfF4ZD4oc,04-08-2023 | 01:25 PM,Stay tuned to learn more about what my team is building. Its in #python of course! Visit the #discord for real time chat about it #machinelearning #artificialintelligence #ai #ml #datascience #greenscreensticker,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219677620013665579,https://www.youtube.com/watch?v=t4Kndozwnms,04-08-2023 | 09:56 AM,#programming #technology #coding #breakintotech #learntocode,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219539258053365034,https://www.youtube.com/watch?v=MX7OeIYP7y8,04-08-2023 | 12:59 AM,Five learning tips #studyhacks #learning,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219276203054648618,https://www.youtube.com/watch?v=7Gt7I4CAMbo,04-07-2023 | 07:59 AM,#codinglife #softwaredeveloper,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219090826520038698,https://www.youtube.com/watch?v=-1vqVgtjDOM,04-06-2023 | 07:59 PM,We’re all less than six degrees away from in 2023 with social media in full swing #careeradvice #breakintotech #codinglife,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7219036753154411819,https://www.youtube.com/watch?v=pmgYUxba0cc,04-06-2023 | 04:29 PM,#programming #learntocode #breakintotech #softwareengineer,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7218785217341934890,https://www.youtube.com/watch?v=WgdSlZy4yKk,04-06-2023 | 12:13 AM,Persistence 🔑 🔑 #programminghumor #coding #tech,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7218655106005273898,https://www.youtube.com/watch?v=6C9JsyfDBe8,04-05-2023 | 03:48 PM,What kind of projects should you build? Pt 1/3 #programming #learntocode #softwareengineer,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7218184461496634667,https://www.youtube.com/watch?v=SfcZNoRzMlU,04-04-2023 | 09:22 AM,#answer to lives what got you interested in coding? #breakintotech #programming #ladderly,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7217637332147522858,https://www.youtube.com/watch?v=c7beO-u_Qss,04-02-2023 | 09:59 PM,#codinglife #programming,5,2023-05-18T01:20:02.207Z
https://www.tiktok.com/@johnvandivier/video/7217491753044102442,https://www.youtube.com/watch?v=6qdP8K1eXP4,04-02-2023 | 12:34 PM,Leetcode in 2023?? #stem #tech #ai #artificialintelligence #chatgpt #ladderly,5,2023-05-18T01:20:02.207Z
